24
186.153	308.709
183.625	296.638
181.111	282.522
177.924	267.402
175.066	251.352
171.57	234.235
168.368	216.076
164.742	196.714
161.184	176.417
157.403	154.879
153.726	132.713
150.036	109.845
146.469	86.5654
143.058	63.101
139.9	39.9354
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
197.577	314.225
195.419	301.17
192.811	286.581
190.328	271.171
187.448	254.442
184.53	236.685
181.434	217.731
178.235	197.589
174.773	176.181
171.359	153.604
167.676	130.14
164.292	105.917
160.72	81.3168
157.534	56.5114
154.428	32.1879
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
209.761	319.335
207.677	306.062
205.565	291.263
203.31	275.266
200.784	258.023
198.32	239.579
195.497	219.853
192.567	198.694
189.527	176.227
186.362	152.433
183.2	127.585
179.762	101.915
176.611	75.8381
173.507	49.6266
170.623	23.9777
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
222.689	325.123
221.135	311.393
219.403	296.21
217.524	279.696
215.503	261.861
213.256	242.813
211.11	222.202
208.573	200.106
206.003	176.35
203.319	151.289
200.342	124.894
197.503	97.7366
194.527	70.0943
191.687	42.427
188.843	15.451
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
236.665	331.126
235.458	317.14
234.249	301.481
232.867	284.547
231.283	266.421
229.475	245.971
227.717	225.071
225.821	201.379
223.847	176.637
222.051	150.134
219.716	122.266
217.257	93.409
214.747	64.1252
212.08	34.7883
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
251.564	337.605
251.08	323.314
250.406	307.248
249.601	289.751
249.19	271.365
248.083	249.798
247.179	226.826
246.276	203.854
244.323	176.804
243.128	149.198
241.396	119.555
239.551	88.9478
237.445	57.8419
235.268	27.0752
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
267.618	344.375
267.637	329.811
267.732	313.486
267.819	295.522
267.63	276.408
268.657	254.429
268.73	230.348
268.803	206.266
267.412	177.624
266.606	148.359
265.775	116.993
264.568	84.5207
263.187	51.6625
261.213	19.2588
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
284.846	351.933
285.713	337.022
286.723	320.268
287.682	301.762
288.939	282.016
289.232	259.061
290.281	233.869
291.33	208.678
292.254	178.81
292.974	147.772
293.149	114.588
292.844	80.3365
291.841	45.6596
290.425	11.7376
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
303.538	359.443
305.325	344.611
307.348	327.52
309.4	308.729
311.512	287.904
314.002	265.147
316.291	239.287
318.623	211.777
320.671	180.582
322.475	147.747
323.824	112.748
324.465	76.5932
324.26	40.3433
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
323.324	368.051
326.282	352.844
329.382	335.478
332.653	316.249
336.285	294.707
339.986	270.89
343.815	244.59
347.733	215.383
351.559	183.169
355.054	148.501
357.637	111.699
359.387	73.8135
359.639	36.0588
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
344.488	376.626
348.484	361.552
353.015	343.952
357.854	324.417
363.018	302.332
368.457	277.791
374.184	250.451
379.854	220.099
385.493	186.496
390.493	150.276
394.633	111.896
397.23	72.5852
398.1	33.5256
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
366.706	386.152
372.157	370.735
378.226	353.078
384.608	333.105
391.65	310.614
399.009	285.456
406.667	257.333
414.396	225.804
421.848	190.972
428.586	153.515
433.908	113.818
437.47	73.4164
438.476	33.5191
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
390.235	395.531
397.039	380.52
404.652	362.554
413.006	342.496
421.92	319.572
431.333	293.962
440.966	265.074
450.768	232.795
460.112	197.184
468.355	158.536
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
414.271	405.463
422.548	390.363
431.915	372.515
442.107	352.233
452.92	329.182
464.332	303.124
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
438.792	414.868
448.386	400.381
459.481	382.492
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
463.922	425.583
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
186.153	308.709
174.333	317.173
162.18	325.671
148.543	334.366
134.784	344.095
119.583	354.495
103.785	365.3
86.9179	377.162
69.314	389.424
50.8579	402.255
31.991	415.38
12.851	428.823
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
183.625	296.638
171.4	304.586
158.474	312.683
144.681	321.564
129.787	330.917
114.105	341.064
97.1858	351.818
79.4116	363.412
60.5386	375.634
41.1682	388.516
21.0775	401.825
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
181.111	282.522
168.031	290.181
154.571	298.096
140.094	306.58
124.424	315.759
107.719	325.65
89.9118	336.396
71.0403	347.737
51.1032	360.151
30.4499	373.002
-1	-1
